user_id, category
4952,World News
4952,Cuba
4952,Magic
4952,Gujarat
4952,Golf
4952,Oklahoma
4952,Boating
4952,Obesity
4952,Card Games
4952,Land Rover
4954,Humor
4954,Bookkeeping
4954,Government
4954,Paraguay
4954,Macau
4954,Chicago
4954,Vision Care
4954,Family
4954,Tile Games
4954,Islam
4954,Brisbane
4954,Pamukkale
4954,Blues
4954,El Salvador
4954,Trucks
4954,Lorraine
4954,Air Travel
4956,Chiba
4956,Calabria
4956,Golf
4956,Ishikawa
4956,Montreal
4956,Etiquette
4956,Hainan
4956,Algeria
4956,Guadeloupe
4956,Rotterdam
4956,Wuhan
4956,Royalty
4956,Chicago
4956,Wyoming
4956,Land Rover
4956,Glasgow
4956,Oslo
4956,Card Games
4956,Forestry
4956,Finance
4956,Bolivia
4956,Blues
4956,Yorkshire
4956,Macau
4956,Morocco
4956,Hungary
4956,Uruguay
4956,Campania
4956,West Bengal
4956,Beer
4956,Netherlands
4958,Vermont
4958,Grants
4958,Vision Care
4958,Israel
4958,Denver
4958,Insurance
4958,Idaho
4958,Fujian
4958,Table Games
4958,Lebanon
4958,Horses
4958,Windows OS
4958,Gold Coast
4958,Xinjiang
4958,Puerto Rico
4958,New Zealand
4958,Butchers
4958,Salvador
4958,Edmonton
4958,Jalisco
4958,Hinduism
4958,Aquitaine
4958,Scientology
4958,Tainan
4958,Glasgow
4958,Dodge
4958,Bali
4958,Easter
4958,Murcia
4958,Jamaica
4958,Fine Dining
4958,Tablet PCs
4958,Boxing
4958,Isuzu
4958,Bucharest
4958,Turin
4958,Fitness
4958,Cats
4958,Health
4958,Cairns
4958,Chicago
4958,Copiers
4958,Venice
4958,Oslo
4958,Boating
4958,Uruguay
4958,Tamil Nadu
4958,Canada
4958,Incheon
4958,Fishing
4958,Burgers
4958,Magic
4958,Greece
4958,Ehime
4958,Rock Music
4958,Baton Rouge
4958,Flooring
4958,Lisbon
4958,West Bengal
4958,Goa
4958,Chiba
4958,Bike Frames
4958,Shopping
4958,Wrestling
4958,Ohio
4958,Yorkshire
4958,Oklahoma
4958,Croatia
4958,Libraries
4958,Greenland
4958,Guadeloupe
4958,Lithuania
4958,Bangkok
4958,Netherlands
4958,Nursing
4958,Gujarat
4958,Ishikawa
4958,Denmark
4958,Fan Fiction
4958,Museums
4958,Formal Wear
4958,Umbria
4958,Jams
4958,West France
4958,Harare
4958,Paraguay
4958,Kagoshima
4958,Tunisia
4958,Pakistan
4958,Movies
4958,Bordeaux
4958,Guam
4958,Motorcycles
4958,Hainan
4958,Suzuki
4958,Puppets
4958,Golf
4958,Car Audio
4958,Card Games
4958,Pharmacy
4958,Slovakia
4958,Jaipur
4958,Kansas
4958,West Asia
4958,Macau
4958,Japan
4958,Haiti
4958,Seoul
4958,Guizhou
4958,Chemistry
4958,Gifts
4958,Cameroon
4958,Tallahassee
4958,North India
4958,Sculpture
4958,Guitars
4958,Land Rover
4958,Blues
4958,Micronesia
4958,Mato Grosso
4958,Chile
4958,Cairo
4960,Algeria
4960,New Zealand
4960,Harbin
4960,Cantabria
4960,Crafts
4960,Tennis
4960,Houston
4960,Florence
4960,Nagasaki
4960,Kyoto
4960,Health News
4960,Oman
4960,Mac OS
4960,Cairns
4960,Sardinia
4960,Marines
4960,Calabria
4960,Armenia
4960,Blues
4960,Sichuan
4960,Maserati
4960,Quebec City
4960,Yokohama
4960,Fujian
4960,Apparel
4960,Cricket
4960,Coffee
4960,Consulting
4960,Derivatives
4960,Copenhagen
4960,Oklahoma
4960,Netherlands
4960,Maharashtra
4960,Los Cabos
4960,Tijuana
4960,Banking
4960,Tablet PCs
4960,Alaska
4960,China
4960,Niigata
4960,Monterrey
4960,Fishing
4960,Kazakhstan
4960,Headphones
4960,Depression
4960,Xinjiang
4960,Kerala
4960,Geology
4960,Soundtracks
4960,Martinique
4960,Education
4960,Car Audio
4960,Libraries
4960,Yorkshire
4960,Iraq
4960,Podcasting
4960,Flowers
4960,Incheon
4960,Electricity
4960,Michigan
4960,Kauai
4960,Statistics
4960,Boating
4960,Sapporo
4960,Windows OS
4960,Indonesia
4960,Bucharest
4960,Rotterdam
4960,Greenland
4960,Guadeloupe
4960,Isuzu
4960,Marseille
4960,Tokyo
4960,Taipei
4960,Marriage
4960,Israel
4960,France
4960,Maldives
4960,Guangdong
4960,Guatemala
4960,Magic
4960,Liguria
4960,Orissa
4960,Brittany
4960,Real Estate
4960,Prague
4960,Olympics
4960,Georgia
4960,Bars
4960,Rajasthan
4960,Sculpture
4960,Surfing
4960,Lorraine
4960,Barcelona
4960,Bodrum
4960,Nagano
4960,Montreal
4960,Glasgow
4960,Kentucky
4960,Edinburgh
4960,Hainan
4960,Kyrgyzstan
4960,Duesseldorf
4960,Poland
4960,Hyundai
4960,Sheffield
4960,Fortaleza
4960,Andorra
4960,Dance
4960,Maps
4960,Harare
4960,Sydney
4960,Toulouse
4960,Daejeon
4960,Politics
4960,Bali
4960,Tokushima
4960,Myanmar
4962,Bangkok
4962,Blues
4962,Cairo
4962,Kauai
4962,Windows OS
4962,Cairns
4962,Libraries
4962,Tennis
4962,Oklahoma
4962,Michigan
4962,Edmonton
4962,Bali
4964,Guangdong
4964,Libraries
4964,Sardinia
4964,Michigan
4964,Blues
4964,Croatia
4964,Olympics
4964,Puglia
4964,Shopping
4964,Kerala
4964,Bucharest
4964,Kauai
4964,Oklahoma
4964,Kagoshima
4964,Oslo
4966,Blues
4966,Croatia
4966,Tamaulipas
4966,Card Games
4966,Santiago
4966,Hinduism
4966,Qatar
4966,Land Rover
4966,Monterrey
4966,Cuisines
4966,Pharmacy
4966,Arkansas
4966,Yorkshire
4966,Guerrero
4966,Youth Camps
4966,Hydropower
4968,Cairns
4968,Denmark
4968,Israel
4968,Anatomy
4968,West France
4968,Travel
4968,Latvia
4968,Museums
4968,Programming
4968,Somalia
4968,Blues
4970,Coffee
4970,Hainan
4970,Monterrey
4970,Blues
4970,Guadalajara
4970,Rajasthan
4970,Alaska
4970,Iowa
4970,Mac OS
4970,Greenland
4970,Tokyo
4970,Algeria
4970,Yorkshire
4970,Depression
4970,Tamaulipas
4972,Government
4972,Pork
4972,Algeria
4972,Netherlands
4972,Oregon
4972,Dodge
4972,Bangkok
4972,Blues
4972,Boating
4972,Greenland
4972,Lithuania
4972,Yemen
4972,Guadeloupe
4972,Crafts
4972,Cricket
4972,Perth
4972,Rotterdam
4972,Xinjiang
4972,Michigan
4972,Tunisia
4972,Bonds
4972,Marche
4972,Windows OS
4972,Sardinia
4972,Coffee
4974,Cairns
4974,Libraries
4974,Blues
4974,Mac OS
4974,Yorkshire
4974,Calabria
4974,Depression
4974,Phoenix
4974,Alaska
4974,Sardinia
4974,Monterrey
4974,Lithuania
4974,Macau
4974,Hainan
4974,Finland
4974,Algeria
4974,Kauai
4974,Rotterdam
4974,Oklahoma
4974,Government
4974,Crete
4974,Crafts
4974,Armenia
4976,Guatemala
4976,Alaska
4976,Crafts
4976,Sergipe
4976,Government
4976,Pontiac
4976,Depression
4976,Mali
4976,Rajasthan
4976,Pork
4976,Houston
4976,East Timor
4976,Maryland
4976,Maharashtra
4976,Taipei
4976,Mac OS
4976,GMC
4976,Oklahoma
4976,Car Audio
4976,Libraries
4976,Monterrey
4976,Netherlands
4976,Guadeloupe
4976,Serbia
4976,Harbin
4976,Xinjiang
4976,Blues
4976,Algeria
4976,Rotterdam
4976,Golf
4976,Indonesia
4978,Fukuoka
4978,Coffee
4978,Croatia
4978,Bulgaria
4978,Pattaya
4978,Mongolia
4978,Finland
4978,Vision Care
4978,Honduras
4978,Egypt
4978,Pediatrics
4978,Kagoshima
4978,Brisbane
4978,Derivatives
4978,Dominica
4978,Blues
4978,Depression
4978,Education
4978,Gansu
4978,Government
4978,Tuscany
4978,Louisville
4978,Algeria
4978,Cologne
4978,Senegal
4978,Mac OS
4978,Tamaulipas
4978,Delhi
4978,Boating
4978,Netherlands
4978,Galicia
4978,Guadeloupe
4978,Tokyo
4978,Alaska
4978,Rotterdam
4978,Sardinia
4978,History
4978,Personals
4978,Frankfurt
4978,Wyoming
4978,Crete
4978,Monterrey
4978,Sweden
4980,Derivatives
4980,Cuisines
4980,Croatia
4980,Gujarat
4980,Tamaulipas
4980,Anatomy
4980,Cairns
4980,Kosovo
4980,Government
4980,Tokyo
4980,Oklahoma
4980,Qatar
4980,Blues
4980,Guadeloupe
4980,Calabria
4980,Land Rover
4980,Monterrey
4980,Education
4980,Dominica
4980,Burgundy
4980,Egypt
4980,Card Games
4980,Beer
4982,Blues
4982,Oahu
4982,Oregon
4982,Harare
4982,Real Estate
4982,Windows OS
4982,Surgery
4982,Extremadura
4982,Lithuania
4982,Michigan
4984,BMW
4984,Ishikawa
4984,Mercury
4984,Xinjiang
4984,Kanagawa
4984,Arizona
4984,Guizhou
4984,Liguria
4984,Opera
4984,Dishwashers
4984,Croatia
4984,Laos
4984,Games
4984,Swimwear
4984,Pattaya
4984,Hangzhou
4984,Party Games
4984,Parenting
4984,Bavaria
4984,Hungary
4984,Sheffield
4984,Argentina
4984,TV Comedies
4984,Auckland
4984,Kagoshima
4984,Cuisines
4984,Real Estate
4984,Bakeries
4984,Nova Scotia
4984,Audi
4984,Solar Power
4984,Netherlands
4984,Gujarat
4984,Harbin
4984,Chicago
4984,Lombardy
4984,Tel Aviv
4984,Personals
4984,Rome
4984,Isuzu
4984,Economics
4984,Cape Town
4984,Newspapers
4984,Chiapas
4984,Humor
4984,Hockey
4984,Morocco
4984,Handball
4984,Romania
4984,Marketing
4984,Family
4984,Peru
4984,Auctions
4984,Coffee
4984,Live Comedy
4984,Roofing
4984,Gambling
4984,Perth
4984,Liaoning
4984,Pediatrics
4984,Sergipe
4984,Dodge
4984,Mexico
4984,Montreal
4984,Gifts
4986,Depression
4986,Hesse
4986,Egypt
4986,Mongolia
4986,Tallahassee
4986,Coffee
4986,Cologne
4986,Missouri
4986,Senegal
4986,Jerusalem
4986,Parking
4986,Zhejiang
4986,Land Rover
4986,Guadeloupe
4986,San Diego
4986,Estonia
4986,Monterrey
4986,Tuscany
4986,Veracruz
4986,Government
4986,Grenada
4986,Kagoshima
4986,BMX Bikes
4988,Lithuania
4988,Mac OS
4988,Algeria
4988,Cuisines
4988,Land Rover
4988,Rotterdam
4988,Indonesia
4988,Greenland
4988,Croatia
4988,Dodge
4988,Monterrey
4988,Coffee
4988,Gujarat
4988,Qatar
4988,Guatemala
4988,Oklahoma
4990,Blues
4990,Isuzu
4990,Rotterdam
4992,Land Rover
4992,Picardy
4992,Real Estate
4992,Georgia
4992,Comics
4992,Mac OS
4992,Louisiana
4992,Indiana
4992,Ethics
4992,Chad
4992,East Timor
4992,Surfing
4992,Indonesia
4992,Minnesota
4992,Geneva
4992,Puglia
4992,Rajasthan
4992,Caucasus
4992,Catering
4992,Coffee
4992,Surgery
4992,Insurance
4992,Dodge
4992,Kazakhstan
4992,Magic
4992,Piedmont
4992,Libraries
4992,Rotterdam
4992,Bucharest
4992,Windows OS
4992,Ehime
4992,Goa
4992,Florence
4992,Tablet PCs
4992,Daegu
4994,Sardinia
4994,Tennis
4994,Tokyo
4994,Blues
4994,Florence
4996,Oklahoma
4996,Mac OS
4996,Blues
4996,Boating
4996,Pizzerias
4998,Guanajuato
4998,Brisbane
4998,Judaism
4998,Tunisia
4998,Puppets
4998,Algeria
4998,Royalty
4998,Rajasthan
4998,Blues
4998,Mongolia
4998,Grenada
4998,Brandenburg
4998,Delhi
4998,Arkansas
4998,Shizuoka
4998,Cricket
4998,Ulsan
4998,Guadeloupe
4998,Depression
4998,Shopping
4998,Monaco
4998,Quebec City
4998,Family Law
4998,Edmonton
4998,Sculpture
4998,Serbia
4998,Marseille
4998,Denmark
4998,Kauai
4998,Coffee
4998,Kagoshima
4998,Lorraine
4998,Yorkshire
4998,Fortaleza
4998,Alaska
4998,Oslo
4998,Canada
4998,Oklahoma
4998,Mexico City
4998,Car Audio
4998,Table Games
4998,Haiti
4998,Sardinia
4998,Theme Parks
4998,Rotterdam
4998,West India
4998,Lisbon
4998,Jakarta
4998,Akita
4998,Mac OS
4998,Finland
4998,Bookkeeping
4998,Houston
4998,Monterrey
4998,Phoenix
4998,Netherlands
4998,Cologne
4998,Education
4998,Tokyo
4998,Tamaulipas
4998,Government
4998,Derivatives
4998,Pork
4998,Oaxaca
4998,GMC
4998,Hainan
4998,Jerusalem
4998,Sergipe
4998,Santiago
4998,Brussels
4998,Iowa
4998,Hinduism
4998,Guadalajara
4998,East Timor
4998,Xinjiang
4998,Gambling
4998,El Paso
4998,Lagos
4998,Armenia
4998,Chicago
4998,Kansas
4998,Handball
4998,Montenegro
4998,South India
4998,Juice
4998,Turkey
4998,Local News
4998,Lamborghini
5000,Maserati
5000,Lagos
5000,China
5000,Florence
5000,Pork
5000,Gansu
5000,Netherlands
5000,Tunisia
5000,Nagasaki
5000,Boating
5000,Marseille
5000,Oklahoma
5000,Libraries
5000,Tennis
5000,Isuzu
5000,Dodge
5000,Personals
5000,Dominica
5000,Honduras
5000,Mathematics
5002,Isuzu
5002,Shikoku
5002,El Paso
5002,Marketing
5002,Montreal
5002,Oahu
5002,HDTVs
5002,Vancouver
5002,Detroit
5002,Macau
5002,Etiquette
5002,Auctions
5002,Cairo
5002,Blues
5002,Ankara
5002,Auckland
5002,Tuscany
5002,Mato Grosso
5002,Archaeology
5002,Lake Tahoe
5002,Ishikawa
5002,Zhejiang
5002,Algeria
5002,Taiwan
5002,Finland
5002,Guadeloupe
5002,Government
5002,Boating
5002,Netherlands
5002,Phoenix
5002,Jerusalem
5002,Tamaulipas
5002,Ecotourism
5002,Hesse
5002,Family
5002,Forestry
5002,Hungary
5002,Glasgow
5002,Audi
5002,Atlanta
5002,Fonts
5002,Equestrian
5002,Senegal
5002,Humanities
5002,Guangzhou
5002,Cadillac
5002,Estonia
5002,Bremen
5004,Marriage
5004,Windows OS
5004,Guadeloupe
5004,Blues
5004,Yemen
5004,Incheon
5004,Michigan
5004,Bucharest
5004,Boating
5004,Marseille
5004,Sculpture
5004,Georgia
5004,Oklahoma
5004,Kazakhstan
5004,Oregon
5004,Yokohama
5004,Libraries
5004,Maldives
5004,Indonesia
5006,Blues
5008,Derivatives
5008,Jerusalem
5008,Tamaulipas
5008,Alaska
5008,Guadeloupe
5008,Bookkeeping
5008,Tokyo
5008,Monterrey
5008,Yorkshire
5008,Lithuania
5010,Oklahoma
5010,Michigan
5010,Kauai
5016,Table Games
5016,Michigan
5016,Blues
5016,Kauai
5016,Canada
5016,Croatia
5016,Coffee
5016,Algeria
5016,Greenland
5016,New Zealand
5016,Netherlands
5016,Edmonton
5016,Kagoshima
5016,Gambling
5016,Air Travel
5016,Amazonas
5018,Cuisines
5018,Blues
5018,Guadeloupe
5018,Windows OS
5018,Tunisia
5018,World News
5018,Binoculars
5018,Kumamoto
5018,Rennes
5018,Grants
5020,Hungary
5020,Islam
5020,Ishikawa
5020,Caucasus
5020,Real Estate
5020,Maldives
5020,Pork
5020,Marriage
5020,Michigan
5020,Kauai
5020,Oklahoma
5020,Libraries
5020,Coffee
5020,Algeria
5020,Tablet PCs
5020,Mexico City
5020,Bucharest
5020,Magic
5020,Poland
5020,TV Comedies
5020,Surgery
5020,Budapest
5020,Florence
5020,Netherlands
5020,Guangdong
5020,Olympics
5020,Minnesota
5020,Boating
5020,Isuzu
5020,Surfing
5020,Puglia
5020,Tocantins
5020,Liaoning
5020,Lisbon
5020,Kazakhstan
5020,Ethics
5020,Chicago
5020,Montreal
5020,Air Force
5020,Athens
5020,Vision Care
5020,Rome
5020,Morocco
5020,Auctions
5020,Yamanashi
5020,Soccer
5020,Solar Power
5022,Finland
5022,Blues
5022,Guadeloupe
5022,Mac OS
5022,Lorraine
5024,Indonesia
5024,Coffee
5024,Canada
5024,Michigan
5024,Mac OS
5024,Rotterdam
5024,Lithuania
5024,Yorkshire
5024,New Zealand
5024,Pittsburgh
5024,Hinduism
5024,Bike Frames
5026,Taichung
5026,Qatar
5026,Windows OS
5026,Israel
5026,Puppets
5026,Rotterdam
5026,Mac OS
5026,Guadeloupe
5026,Rajasthan
5026,Yorkshire
5026,Car Audio
5026,Government
5026,Fortaleza
5026,Guadalajara
5026,Macau
5026,Ishikawa
5026,Quito
5026,Radio
5026,Wuhan
5026,Wyoming
5026,Madrid
5026,Sculpture
5026,Maserati
5026,Panama
5026,Edinburgh
5026,Incheon
5026,Daegu
5026,Yemen
5026,Juice
5026,Denmark
5026,Desserts
5026,Museums
5026,Symbian OS
5026,Kagoshima
5026,Chicago
5026,Paraguay
5028,Wildlife
5028,Contests
5028,Luxembourg
5028,Politics
5028,Soundtracks
5028,Consulting
5028,Kentucky
5028,Busan
5028,Budapest
5028,Kauai
5028,Greenland
5028,Bucharest
5028,Switzerland
5028,TV Comedies
5028,Tokushima
5028,Edmonton
5028,Tablet PCs
5028,Olympics
5028,Minnesota
5028,Bali
5028,Horses
5028,West India
5030,Canada
5030,Egypt
5030,Frankfurt
5030,Hydropower
5030,Finland
5030,Monterrey
5030,Tokyo
5030,Hainan
5030,Tea
5030,Sudan
5030,Wroclaw
5030,Shopping
5030,Crete
5030,Dodge
5030,Phoenix
5030,Rotterdam
5030,Ontario
5030,Oklahoma
5030,Libraries
5030,Puppets
5030,Dishwashers
5030,Maharashtra
5030,Montenegro
5030,Monaco
5030,Michigan
5030,Bookkeeping
5030,Boating
5030,Extremadura
5030,Guadalajara
5030,Handball
5030,Government
5030,Depression
5030,Wuhan
5030,Uzbekistan
5030,Education
5030,Crafts
5030,Car Audio
5030,BMW
5030,Romania
5030,Mongolia
5030,Opera
5030,Local News
5030,Soccer
5030,Theme Parks
5030,Incheon
5030,Derivatives
5030,Wyoming
5030,Marseille
5030,Brisbane
5030,Armenia
5030,Etiquette
5030,Pop Music
5030,Cairns
5030,Yorkshire
5030,Macau
5030,Xinjiang
5030,Investing
5030,Sinaloa
5030,Algeria
5030,Pork
5030,Auto Racing
5030,Sardinia
5030,Fukuoka
5030,Guadeloupe
5030,Netherlands
5030,Tamaulipas
5030,Jaipur
5030,Mathematics
5030,Europe
5030,Tocantins
5030,Jakarta
5030,Sichuan
5030,Harbin
5030,Sculpture
5030,Kazakhstan
5030,Taiwan
5030,Tainan
5030,BMX Bikes
5030,Blues
5030,Mexico City
5030,Austria
5030,Lorraine
5030,Peru
5030,Poultry
5030,Ishikawa
5030,Gambling
5030,Fortaleza
5030,Perth
5030,Islam
5030,Lobbying
5030,Kagoshima
5030,Azerbaijan
5030,Colombia
5030,Guanajuato
5030,Oaxaca
5030,Golf
5030,Dominica
5030,Calabria
5030,Argentina
5030,Kansai
5032,Alaska
5032,Ishikawa
5032,Algeria
5032,Macau
5032,Israel
5032,Royalty
5032,Chicago
5032,Sardinia
5032,Wyoming
5032,Hesse
5032,Family
5032,Montreal
5032,Monterrey
5032,East India
5032,Glasgow
5032,Shenzhen
5032,Air Travel
5032,Mac OS
5032,Tamaulipas
5032,Taiwan
5032,Wuhan
5032,Phoenix
5032,Government
5032,Vision Care
5032,Depression
5032,Oahu
5032,GMC
5032,Yorkshire
5032,Cricket
5032,Tallahassee
5032,Oaxaca
5032,Ecotourism
5032,Madrid
5032,Air Force
5032,Land Rover
5032,Hungary
5032,Finland
5032,Rotterdam
5032,Oregon
5032,Tokyo
5032,Veracruz
5032,Mongolia
5032,Blues
5032,Wine
5032,Fukuoka
5032,Pop Music
5032,Opera
5032,Guadeloupe
5032,Uzbekistan
5032,Derivatives
5032,Islam
5034,Wyoming
5034,Education
5034,Scion
5034,Louisville
5034,Naples
5034,Painting
5034,South Asia
5034,Miyazaki
5034,Government
5034,Oaxaca
5034,Ecotourism
5034,Weather
5034,Bentley
5034,Shenzhen
5034,Mongolia
5034,Utah
5034,Houston
5034,Islam
5034,Macau
5034,Hainan
5034,Glasgow
5034,Colombia
5034,Barcelona
5034,Kagoshima
5034,Sergipe
5034,Crete
5034,Royalty
5034,Montreal
5034,Derivatives
5034,Afghanistan
5034,Gifu
5034,Finance
5034,Wuhan
5034,Australia
5034,Barbados
5034,Morocco
5034,Forestry
5034,Equestrian
5034,Haiti
5034,Calabria
5034,Panama
5034,Gifts
5034,Hesse
5034,Car Audio
5034,Watches
5034,Hungary
5034,Symbian OS
5034,Guadeloupe
5034,Uzbekistan
5034,Brisbane
5034,Wine
5034,Manchester
5034,Taipei
5034,Cologne
5034,Veracruz
5034,Yorkshire
5034,Taiwan
5034,Wroclaw
5034,Jazz
5034,Blues
5034,Dublin
5034,Oahu
5034,Fukuoka
5034,Paraguay
5036,Isuzu
5036,Guadeloupe
5036,Indonesia
5036,Statistics
5036,Houston
5036,Algeria
5036,Monterrey
5036,Government
5036,Sardinia
5038,Cricket
5038,Generators
5038,Yorkshire
5038,Frankfurt
5038,Louisville
5038,USA
5038,Acura
5038,Finland
5038,Derivatives
5038,Ishikawa
5038,Windows OS
5038,Israel
5038,Marketing
5038,Helsinki
5038,Saab
5038,Blues
5038,Oahu
5038,Netherlands
5038,Family Law
5038,Recife
5038,Oklahoma
5038,Government
5038,Rugby
5038,Depression
5038,Rotterdam
5038,Acapulco
5038,Macau
5038,Guadeloupe
5038,Monterrey
5038,Bridal Wear
5038,Canada
5038,Tamaulipas
5038,Mac OS
5038,Lithuania
5038,Isuzu
5038,Crafts
5038,Michigan
5038,Bookkeeping
5038,Marriage
5038,Islam
5038,Education
5038,Air Force
5038,Yamanashi
5038,Coffee
5040,Boating
5042,Ishikawa
5042,Education
5042,San Diego
5042,Movies
5042,Montreal
5042,Parking
5042,Senegal
5042,China
5042,Mongolia
5042,Marketing
5042,Ontario
5042,Cairns
5042,Yorkshire
5042,Hesse
5042,Idaho
5042,Campania
5042,Tamaulipas
5042,Pontiac
5042,Morocco
5042,Guyana
5042,Egypt
5042,Family Law
5042,Alaska
5042,Islam
5042,Mac OS
5042,Sculpture
5042,Monterrey
5042,Derivatives
5042,Lille
5042,Extremadura
5042,Mathematics
5042,Taichung
5042,Veracruz
5042,Algeria
5042,Guadeloupe
5042,Depression
5042,Oman
5042,Kagoshima
5042,Tuscany
5042,Tokyo
5042,Finland
5042,Coffee
5042,Taiwan
5042,Maserati
5042,Isuzu
5042,Pork
5042,Jerusalem
5042,Nagasaki
5042,Austria
5042,Blues
5044,Bucharest
5044,Copenhagen
5044,Indonesia
5044,Kumamoto
5044,Audi
5044,Michigan
5044,Windows OS
5044,Bali
5044,Magic
5044,Roofing
5044,Glasgow
5044,Lithuania
5044,Rome
5044,Brittany
5044,Yemen
5044,Greenland
5044,Tokushima
5044,Tablet PCs
5044,Geology
5044,Algeria
5044,Boating
5044,Table Games
5044,Jamaica
5044,Manchester
5044,Minnesota
5044,Bangkok
5044,Jalisco
5044,Legal Jobs
5044,Libraries
5044,Denver
5044,Surgery
5044,Dublin
5044,Dodge
5044,Fan Fiction
5044,Puglia
5044,Marriage
5044,Kansas
5044,Sculpture
5044,Cologne
5044,Poland
5046,Croatia
5046,Coffee
5046,Dishwashers
5046,Europe
5046,Soccer
5046,Cuisines
5046,Solar Power
5046,Sapporo
5046,Gujarat
5046,Kansas City
5046,Xinjiang
5046,Yamanashi
5046,Psychology
5046,Kansai
5046,Kagoshima
5046,Yemen
5046,Legal
5046,Pork
5046,Dodge
5046,Rennes
5046,Tunisia
5046,Guadeloupe
5046,Theme Parks
5046,Isuzu
5046,Perth
5046,Guanajuato
5046,Kauai
5046,Netherlands
5046,Bankruptcy
5046,Calabria
5046,Cairns
5048,Kazakhstan
5048,Daegu
5048,Campania
5048,Atlanta
5048,Romania
5048,Reference
5048,Royalty
5048,Zhejiang
5048,Geneva
5048,Maserati
5048,Bordeaux
5048,Denmark
5048,Juice
5048,Nursing
5048,Maldives
5048,Sapporo
5048,Uzbekistan
5048,Pattaya
5048,Hesse
5048,Motorcycles
5048,Ethics
5048,Exchanges
5048,Harare
5048,Hong Kong
5048,Formal Wear
5048,Ningxia
5048,Nagano
5048,Oklahoma
5048,Bookkeeping
5048,Coffee
5048,Houston
5048,Alaska
5048,Marriage
5048,Beer
5048,Taipei
5048,Oaxaca
5048,Fishing
5048,Oman
5048,New Zealand
5048,Ethiopia
5048,Pittsburgh
5048,Colombia
5048,Hydropower
5048,New Year
5048,Horses
5048,Barcelona
5048,Macau
5048,Tochigi
5048,Duesseldorf
5048,Pakistan
5048,Auctions
5048,Monterrey
5048,Cricket
5048,Newspapers
5048,Barbados
5048,Veterans
5048,Theme Parks
5048,Bangladesh
5048,Mongolia
5048,Argentina
5048,Real Estate
5048,Colorado
5048,Saitama
5048,Suzuki
5048,Hungary
5048,Contests
5048,Tamaulipas
5048,Bentley
5048,Jerusalem
5048,Cantabria
5048,Liguria
5048,Picardy
5048,Goa
5048,Iowa
5048,Gifts
5048,Hair Loss
5048,Legal
5048,Yorkshire
5048,Burgundy
5048,Isuzu
5048,Flooring
5048,Opera
5048,Mie
5048,Bedroom
5048,Glasgow
5048,Auto Racing
5048,Poultry
5048,Florence
5048,Oahu
5048,Wroclaw
5048,Surgery
5048,Indiana
5048,Vienna
5048,Crete
5048,Chrysler
5048,Montenegro
5048,Easter
5048,Oregon
5048,Oslo
5048,Ishikawa
5048,Nagasaki
5048,Insurance
5048,Turin
5048,Kagoshima
5048,Yamanashi
5048,Monaco
5048,Finland
5048,Bangkok
5048,Card Games
5048,Personals
5048,Geology
5048,Montpellier
5048,Brandenburg
5048,Flowers
5048,Shopping
5048,Auckland
5048,Etiquette
5048,Cairns
5048,Dublin
5048,Wuhan
5048,Asia
5048,Tablet PCs
5048,Rajasthan
5048,Santiago
5048,Edmonton
5048,Guanajuato
5048,Equestrian
5048,Mac OS
5048,Cuisines
5048,Government
5048,Liaoning
5048,Lisbon
5048,Electricity
5048,Haiti
5048,Morocco
5048,Perth
5048,Kauai
5048,Guadeloupe
5048,Tuscany
5048,Headwear
5048,Bahamas
5048,Cameroon
5048,Incheon
5048,Edinburgh
5048,Loans
5048,Hainan
5048,Sinaloa
5048,Gifu
5048,Hangzhou
5048,Guitars
5048,Depression
5048,Ehime
5048,Cincinnati
5048,Manchester
5048,Guizhou
5048,Handball
5048,Cats
5048,Yemen
5048,Extremadura
5048,Zimbabwe
5048,Surfing
5048,Madrid
5048,Wine
5048,Marines
5048,Body Art
5048,Blues
5048,Word Games
5048,Phoenix
5048,Tijuana
5048,Robotics
5048,Catering
5048,Madagascar
5048,Ranges
5048,Australia
5048,Land Rover
5048,Tennessee
5048,Crafts
5048,Copenhagen
5048,Frankfurt
5048,Orissa
5048,Boxing
5048,Ontario
5048,Mathematics
5048,Bodrum
5048,Liverpool
5048,Games
5048,Mali
5048,Taiwan
5048,Cycling
5048,Montreal
5048,Louisiana
5048,Armenia
5048,Exotic Pets
5048,Islam
5048,Netherlands
5048,Movies
5048,Sardinia
5048,Algeria
5048,Calabria
5048,Bars
5048,Ecotourism
5048,Solar Power
5048,Fujian
5048,Tocantins
5048,Indonesia
5048,Hockey
5048,Marche
5048,Croatia
5048,Honduras
5048,Sculpture
5048,Sichuan
5048,Murcia
5048,Windows OS
5048,Cuba
5048,Rotterdam
5048,Chad
5048,Mexico City
5048,Obesity
5048,Austria
5048,Pharmacy
5048,Bahrain
5048,Michigan
5048,Libraries
5048,Greenland
5048,Magic
5048,Bucharest
5048,Tokyo
5048,Education
5048,Derivatives
5048,Veracruz
5048,GMC
5048,Caucasus
5048,Guam
5048,Centre
5048,Georgia
5048,Yokohama
5048,Maryland
5048,Sicily
5048,Canberra
5048,South India
5048,Canada
5048,Headphones
5048,Golf
5048,Hinduism
5048,Statistics
5048,Qatar
5048,Israel
5048,Quito
5048,East India
5048,Sergipe
5048,Copiers
5048,Pork
5048,China
5048,Puppets
5048,Cologne
5048,Radio
5048,Health
5050,Belize
5050,Kauai
5050,Apparel
